Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  
1,2,3,4,653.37,0.11,0,-230.8,-10833.078,312.531
1,2,4,5,300.68,0.72,0,-80.59,-1246.343,312.531
1,2,5,6,473.8,2.32,0,56.57,-785.569,312.531
1,2,6,7,437.73,1.25,0,36.25,-362.884,312.531
1,2,7,8,108.66,3,0,-40.91,-51.475,312.531
1,2,8,9,169.97,7.05,0,-50.64,-50.325,312.531
1,2,9,10,225.87,11.85,0,-35.06,-44.584,312.531
1,2,10,11,-106.76,33.1,0,29.47,14.751,312.531
1,2,11,12,1036.42,18.91,0,-120.26,-104.146,312.531
1,2,12,13,-734.54,54.64,0,206.15,55.358,312.531
1,2,13,14,-480.39,1.64,0,-6.1,28.096,315.302
1,2,14,15,-874.44,1,0,-23.19,40.184,315.302
1,2,15,16,-800.41,0.79,0,21.59,29.426,315.302
1,2,16,17,201.45,0.16,0,23.29,-6.017,315.302
1,2,17,18,96.82,1.49,0,2.66,-2.382,315.302
1,2,18,19,1889.03,0.16,0,-0.75,-38.723,315.302
1,2,19,20,984.46,0.21,0,2.98,-16.994,315.302
1,2,20,21,1025.59,0.22,0,-36.55,-15.049,315.302
1,2,21,22,17785.09,0.22,0,22.36,-223.681,315.302
1,2,22,23,47433.65,0.17,0,16.91,-515.219,315.302
1,2,23,24,100144.09,0.1,0,-7.93,-946.178,315.406
1,2,24,25,-122720.48,0.18,0,7.18,1014.559,315.406
1,2,25,26,-51996.61,0.35,0,-10.58,378.275,315.406
1,2,26,27,-39550.68,0.32,0,-21.56,254.545,315.406
1,2,27,28,-16186.91,0.32,0,16.63,92.596,315.406
1,2,28,29,1590.84,0.53,0,14.05,-8.126,315.406
1,2,29,30,763.21,1.38,0,-0.75,-3.495,315.406
1,2,30,31,-9500.22,0.32,0,5.95,39.156,315.406
1,2,31,32,1302.64,1.28,0,-23.1,-4.849,315.406
1,2,32,33,1654.67,1.41,0,-19.24,-5.582,315.406
1,2,33,34,11286.77,0.6,0,10.62,-34.637,315.603
1,2,34,35,12859.99,0.69,0,-23.73,-35.981,315.603
1,2,35,36,8221.38,1.09,0,5.23,-21.032,315.603
1,2,36,37,-798.82,3.71,0,16.99,1.873,315.603
1,2,37,38,-10709.8,1.11,0,-29.62,23.078,315.603
1,2,38,39,-19370.08,0.7,0,17.48,38.444,315.603
1,2,39,40,-14059.52,0.58,0,-25.52,25.758,315.603
1,2,40,41,-399.63,5.62,0,30.75,0.677,315.603
1,2,41,42,1340.17,1.74,0,13.06,-2.105,315.603
1,2,42,43,31025.44,0.07,0,26.26,-45.254,315.603
1,2,43,44,25694.5,0.2,0,-31.82,-34.808,315.154
1,2,44,45,38591.39,0.17,0,-14.28,-48.721,315.154
1,2,45,46,243632.23,0.11,0,23.36,-287.05,315.154
1,2,46,47,554010.75,0.03,0,7.56,-610.195,315.154
1,2,47,48,1257208.25,0.07,0,-48.84,-1296.261,315.154
2,3,4,5,370.07,0.06,0,-175.63,-6237.91,317.733
2,3,5,6,42.62,2.83,0,24.25,-179.591,317.733
2,3,6,7,-152.62,0.41,0,52.06,257.265,317.733
2,3,7,8,-13.45,4.4,0,-36.44,11.338,317.733
2,3,8,9,44.39,7.84,0,-76.12,-21.377,317.733
2,3,9,10,563.65,1,0,-41.14,-169.66,317.733
2,3,10,11,308.69,1.16,0,-9.84,-61.944,317.733
2,3,11,12,1436.83,4.32,0,-206.53,-201.829,317.733
2,3,12,13,-3824.1,3.2,0,364.48,390.666,317.733
2,3,13,14,-856.22,1.36,0,-5.15,65.603,317.733
2,3,14,15,-1225.16,1,0,-22.7,72.274,318.024
2,3,15,16,-1013.89,0.89,0,21.58,46.995,318.024
2,3,16,17,96.72,1.23,0,23.54,-3.586,318.024
2,3,17,18,-128.15,2.35,0,2.54,3.861,318.024
2,3,18,19,1521.31,0.27,0,0.19,-37.746,318.024
2,3,19,20,470.83,0.24,0,3.11,-9.735,318.024
2,3,20,21,360.72,0.12,0,-36.84,-6.281,318.024
2,3,21,22,13980.61,0.39,0,22.79,-206.91,318.024
2,3,22,23,35789.77,0.33,0,17.11,-454.011,318.024
2,3,23,24,56880.73,0.38,0,-8.38,-623.167,318.024
2,3,24,25,-79265.64,0.15,0,7.74,757.909,319.193
2,3,25,26,-34328.89,0.81,0,-13.48,287.213,319.193
2,3,26,27,-29669.95,0.67,0,-23.01,218.441,319.193
2,3,27,28,-12531.5,0.65,0,15.99,81.62,319.193
2,3,28,29,2043.22,0.8,0,13.99,-11.829,319.193
2,3,29,30,1718.39,0.87,0,-0.68,-8.883,319.193
2,3,30,31,-7844.87,0.62,0,6,36.354,319.193
2,3,31,32,2619.19,0.95,0,-22.87,-10.925,319.193
2,3,32,33,3070.66,1.13,0,-18.92,-11.567,319.193
2,3,33,34,14854.05,0.88,0,10.61,-50.715,319.193
2,3,34,35,20133.55,1.09,0,-22.98,-62.628,319.908
2,3,35,36,18201.37,1.7,0,6.22,-51.621,319.908
2,3,36,37,49378.07,0.22,0,18.45,-128.043,319.908
2,3,37,38,-15343.22,2.39,0,-31.96,36.471,319.908
2,3,38,39,-49851.41,0.8,0,15.68,108.889,319.908
2,3,39,40,-39924.16,0.61,0,-26.17,80.318,319.908
2,3,40,41,-1046.69,4.68,0,29.9,1.944,319.908
2,3,41,42,-131.88,50.06,0,12.05,0.227,319.908
2,3,42,43,56223.11,0.17,0,25.56,-89.508,319.908
2,3,43,44,34944.3,0.18,0,-33.28,-51.665,319.908
2,3,44,45,54665.9,0,0,-15.63,-49.732,211.643
2,3,45,46,405748,0.05,0,23,-344.004,211.643
2,3,46,47,625259.06,0.1,0,6.08,-494.726,211.643
2,3,47,48,601162.56,0.16,0,-46.66,-444.656,211.643
2,3,48,1,551.79,0.03,0,-42.09,-9302.222,211.643
3,4,2,1,644.49,0.03,0,364.64,2050.692,59.977
3,4,1,48,379.27,0.04,0,43.14,605.216,59.977
3,4,48,47,221048.41,0.23,0,44.84,49.564,59.977
3,4,47,46,306885.5,0.07,0,-6.83,73.733,59.977
3,4,46,45,214220.17,0.05,0,-22.39,55.228,59.977
3,4,45,44,25422.91,0.16,0,14.97,44.184,376.051
3,4,44,43,17142.14,0.09,0,31.91,32.08,376.051
3,4,43,42,29274.61,0.34,0,-25.96,59.112,376.051
3,4,42,41,-665.79,3.21,0,-12.05,-1.453,376.051
3,4,41,40,-797.34,1.63,0,-29.22,-1.886,376.051
3,4,5,6,78.97,0.56,0,-84.8,-1585.735,378.486
3,4,6,7,-43.81,1.06,0,10.7,219.925,378.486
3,4,7,8,-18.52,1.7,0,-23.97,37.19,378.486
3,4,8,9,-40.38,2.75,0,-22.66,40.543,378.486
3,4,9,10,171.7,1,0,-7.62,-98.504,378.486
3,4,10,11,355.18,1.43,0,-19.55,-127.352,378.486
3,4,11,12,712.02,9.56,0,-35.27,-170.202,378.486
3,4,12,13,-1894.4,5.8,0,80.65,316.985,378.486
3,4,13,14,-392.91,1.2,0,-7.55,47.814,378.486
3,4,14,15,-544.8,0.96,0,-24.18,49.724,378.486
3,4,15,16,-433.82,0.95,0,21.2,30.605,380.325
3,4,16,17,10.21,3.82,0,23.29,-0.566,380.325
3,4,17,18,-98.08,1.37,0,2.59,4.349,380.325
3,4,18,19,528.47,0.56,0,-0.42,-19.041,380.325
3,4,19,20,98.69,0.07,0,3.45,-2.929,380.325
3,4,20,21,33.7,1.07,0,-36.06,-0.833,380.325
3,4,21,22,5040.3,0.62,0,22.32,-104.951,380.325
3,4,22,23,12529.75,0.56,0,16.34,-221.765,380.325
3,4,23,24,18826.11,0.63,0,-6.68,-285.603,380.325
3,4,24,25,-24138.12,0.1,0,9.01,316.255,380.325
3,4,25,26,-13617.71,1.14,0,-14.85,155.715,381.723
3,4,26,27,-12224.38,0.98,0,-24.53,122.311,381.723
3,4,27,28,-5177.61,0.95,0,15.17,45.587,381.723
3,4,28,29,989.73,1.02,0,13.89,-7.709,381.723
3,4,29,30,928.21,0.98,0,-0.76,-6.426,381.723
3,4,30,31,-3334.25,0.93,0,5.59,20.612,381.723
3,4,31,32,1429.36,1.06,0,-22.69,-7.921,381.723
3,4,32,33,1626.68,1.1,0,-18.53,-8.114,381.723
3,4,33,34,7505.36,1.04,0,11.61,-33.811,381.723
3,4,34,35,10673.68,1.08,0,-22.26,-43.582,381.723
3,4,35,36,11103.44,1.37,0,6.96,-41.348,382.98
3,4,36,37,30152.01,0.29,0,20.13,-102.373,382.98
3,4,37,38,-8665.66,2.23,0,-33.16,26.901,382.98
3,4,38,39,-28492.77,0.79,0,14.17,81.079,382.98
3,4,39,40,-22971.22,0.64,0,-26.8,60.068,382.98
4,5,1,2,314.5,0.09,0,-101.43,-157.941,37.864
4,5,2,3,371.02,0.14,0,123.45,-745.29,37.864
4,5,3,6,293.57,0.15,0,84.45,1769.154,37.864
4,5,6,7,385.77,0.13,0,3.17,-774.927,37.864
4,5,7,8,100.88,0.27,0,-28.78,-50.659,37.864
4,5,8,9,48.12,10.78,0,-35.29,-100.05,391.94
4,5,9,10,-144.95,8.61,0,-13.46,150.697,391.94
4,5,10,11,5.35,448.58,0,-5.1,-3.176,391.94
4,5,11,12,-569.95,18.88,0,-33.21,211.626,391.94
4,5,12,13,2091.53,10.56,0,63.88,-517.732,391.94
4,5,13,14,241.25,1.86,0,-8.6,-41.802,391.94
4,5,14,15,293.72,1.52,0,-25.88,-37.014,391.94
4,5,15,16,213.2,1.42,0,19.85,-20.15,391.94
4,5,16,17,32.28,2.34,0,23.02,-2.347,391.94
4,5,17,18,108.16,1.42,0,1.57,-6.178,391.94
4,5,18,19,-41.45,0.74,0,0.36,1.908,394.745
4,5,19,20,90.8,0.31,0,1.51,-3.396,394.745
4,5,20,21,127.71,0.31,0,-37.88,-3.933,394.745
4,5,21,22,-547.36,0.43,0,26.05,14.048,394.745
4,5,22,23,-943.39,0.47,0,22.51,20.388,394.745
4,5,23,24,-645.06,0.84,0,-0.78,11.85,394.745
4,5,24,25,339.5,1.21,0,5.22,-5.346,394.745
4,5,25,26,1239.67,0.51,0,-21.56,-16.858,394.745
4,5,26,27,1612.25,0.44,0,-29.85,-19.065,394.745
4,5,27,28,765.05,0.42,0,12.59,-7.916,394.745
4,5,28,29,-348.46,0.43,0,14.37,3.183,395.969
4,5,29,30,-475.74,0.43,0,-0.7,3.844,395.969
4,5,30,31,534.37,0.42,0,4.3,-3.838,395.969
4,5,31,32,-820.32,0.46,0,-22.27,5.26,395.969
4,5,32,33,-965.73,0.53,0,-17.28,5.552,395.969
4,5,33,34,-3468.99,0.32,0,15.44,17.95,395.969
4,5,34,35,-5728.47,0.28,0,-18.33,26.77,395.969
4,5,35,36,-7760.59,0.23,0,11.18,32.87,395.969
4,5,36,37,-25005.51,0.1,0,24.22,96.277,395.969
4,5,37,38,7838.07,0.09,0,-37,-27.515,395.969
4,5,38,39,19255.27,0.12,0,8.47,-61.964,397
4,5,39,40,14704.91,0.19,0,-30.88,-43.376,397
4,5,40,41,2899.53,0.09,0,28.54,-7.86,397
4,5,41,42,4682.8,0.22,0,13.11,-11.691,397
4,5,42,43,-1520.44,0.89,0,26.29,3.504,397
4,5,43,44,3987.84,0.07,0,-31.08,-8.501,397
4,5,44,45,5580.5,0.14,0,-13.18,-11.025,397
4,5,45,46,-10792.5,0.64,0,23.78,19.802,397
4,5,46,47,-13325.51,0.77,0,10.29,22.74,397
4,5,47,48,-1495.22,4.13,0,-33.6,2.378,397
4,5,48,1,30.85,0.86,0,-7.32,-45.793,111.226
5,6,1,2,419.64,0.19,0,-28.78,-388.779,174.632
5,6,2,3,58.54,0.72,0,39.64,-135.585,174.632
5,6,3,4,77.77,0.22,0,-646.83,-720.476,174.632
5,6,4,7,128.35,0.1,0,864.6,3567.327,174.632
5,6,7,8,166.27,0.16,0,-86.87,-1540.376,174.632
5,6,8,9,146.42,0.27,0,-49.83,-339.136,174.632
5,6,9,10,-66.01,1.08,0,-13.04,61.155,174.632
5,6,10,11,-109.61,1.03,0,-11.86,50.774,174.632
5,6,11,12,488.58,5.2,0,1.41,-129.328,174.632
5,6,12,13,409.13,12.63,0,2.61,-67.685,174.632
5,6,13,14,250.38,0.55,0,-7.2,-57.099,361.077
5,6,14,15,308.52,0.44,0,-26.23,-49.249,361.077
5,6,15,16,222.32,0.44,0,20.11,-25.811,361.077
5,6,16,17,50.73,0.54,0,24.83,-4.417,361.077
5,6,17,18,137.1,0.45,0,1.83,-9.183,361.077
5,6,18,19,21.03,0.08,0,0.09,-1.107,361.077
5,6,19,20,106.2,0.3,0,1.61,-4.471,361.077
5,6,20,21,119.63,0.41,0,-38.24,-4.092,361.077
5,6,21,22,-259.82,0.47,0,22.93,7.319,361.077
5,6,22,23,-269.35,0.5,0,18.17,6.323,361.077
5,6,23,24,297.08,0.72,0,-5.89,-5.907,363.194
5,6,24,25,-861.16,0.45,0,2.94,14.555,363.194
5,6,25,26,408.21,0.16,0,-21.12,-5.914,363.194
5,6,26,27,929.31,0.18,0,-29.75,-11.627,363.194
5,6,27,28,496.55,0.05,0,12.77,-5.402,363.194
5,6,28,29,-355.45,0.19,0,14.82,3.384,363.194
5,6,29,30,-524.23,0.1,0,-0.17,4.392,363.194
5,6,30,31,335.93,0.17,0,4.44,-2.49,363.194
5,6,31,32,-1000.13,0.05,0,-22.52,6.588,363.194
5,6,32,33,-1223.14,0.06,0,-17.57,7.194,363.194
5,6,33,34,-4059.19,0.11,0,15.69,21.496,364.757
5,6,34,35,-7095.92,0.06,0,-18.11,33.822,364.757
5,6,35,36,-10235.45,0.08,0,11.82,44.061,364.757
5,6,36,37,-39148.43,0.19,0,23.55,152.742,364.757
5,6,37,38,10845.19,0.2,0,-37.04,-38.465,364.757
5,6,38,39,27938.16,0.15,0,8.95,-90.343,364.757
5,6,39,40,21270.22,0.1,0,-30.45,-62.889,364.757
5,6,40,41,5502.11,0.11,0,28.71,-14.912,364.757
5,6,41,42,8447.75,0.1,0,12.8,-21.039,364.757
5,6,42,43,2568.13,0.26,0,25.31,-5.891,364.757
5,6,43,44,7308.54,0.13,0,-31.62,-15.538,366.228
5,6,44,45,8148.58,0.06,0,-14.21,-16.024,366.228
5,6,45,46,900.17,3.68,0,21.79,-1.641,366.228
5,6,46,47,2767.76,1.85,0,8.34,-4.685,366.228
5,6,47,48,9299.34,0.46,0,-33.99,-14.639,366.228
5,6,48,1,195.82,0.44,0,-8.84,-577.01,366.228
6,7,1,2,421.57,0,0,-22.32,-160.007,143.089
6,7,2,3,-153.7,0.09,0,45.09,116.677,143.089
6,7,3,4,-39.59,0.31,0,-378.68,75.126,143.089
6,7,4,5,384.64,0.03,0,-95.51,-2919.825,143.089
6,7,5,8,237.53,0.04,0,637.19,5409.293,143.089
6,7,8,9,222.57,0.14,0,-82.28,-1689.536,143.089
6,7,9,10,38.19,0.28,0,-34.33,-72.467,143.089
6,7,10,11,162.01,0.59,0,-0.07,-122.987,143.089
6,7,11,12,418.2,7.67,0,-21.9,-158.729,143.089
6,7,12,13,455.78,14.56,0,34.36,-98.853,143.089
6,7,13,14,23.4,2.53,0,-6.14,-8.19,369.531
6,7,14,15,3.27,10.77,0,-24.73,-0.763,369.531
6,7,15,16,-19.77,0.04,0,21.34,3.23,369.531
6,7,16,17,34.45,0.88,0,24.73,-4.093,369.531
6,7,17,18,26.83,1.39,0,1.96,-2.391,369.531
6,7,18,19,144.57,0.53,0,-2.83,-9.91,369.531
6,7,19,20,-2.66,5.04,0,1.23,0.143,369.531
6,7,20,21,-50.84,0.14,0,-37.96,2.191,369.531
6,7,21,22,1051.03,0.6,0,20.18,-36.794,369.531
6,7,22,23,2460.3,0.56,0,13.83,-70.931,369.531
6,7,23,24,3404.16,0.57,0,-9.38,-82.232,371.556
6,7,24,25,-3836.89,0.17,0,10.36,78.051,371.556
6,7,25,26,-3305.6,0.87,0,-16.39,57.157,371.556
6,7,26,27,-3158.5,0.74,0,-25.86,46.811,371.556
6,7,27,28,-1381.21,0.75,0,14.57,17.679,371.556
6,7,28,29,299.45,0.46,0,14.48,-3.333,371.556
6,7,29,30,272.32,0.33,0,-0.5,-2.652,371.556
6,7,30,31,-1019.88,0.79,0,5.05,8.74,371.556
6,7,31,32,276.79,0.33,0,-22.8,-2.099,371.556
6,7,32,33,225.97,0.33,0,-18.34,-1.523,371.556
6,7,33,34,1683.98,0.52,0,12.95,-10.177,373.19
6,7,34,35,1853.73,0.48,0,-21.04,-10.044,373.19
6,7,35,36,157.13,2.39,0,8.68,-0.766,373.19
6,7,36,37,-8087.58,0.87,0,22.53,35.62,373.19
6,7,37,38,3819.48,0.47,0,-34.68,-15.247,373.19
6,7,38,39,976.34,1.83,0,12,-3.543,373.19
6,7,39,40,-746.84,1.07,0,-28.26,2.471,373.19
6,7,40,41,3640.92,0.31,0,29.68,-11.014,373.19
6,7,41,42,3863.09,0.35,0,12.3,-10.712,373.19
6,7,42,43,12285.39,0.25,0,25.01,-31.304,373.19
6,7,43,44,4301.11,0.03,0,-31.78,-10.139,374.86
6,7,44,45,3791.45,0.15,0,-14.93,-8.251,374.86
6,7,45,46,58686.29,0.2,0,18.27,-118.126,374.86
6,7,46,47,81091.96,0.28,0,3.04,-151.276,374.86
6,7,47,48,47192.69,0.66,0,-39.24,-81.76,374.86
6,7,48,1,282.07,0.12,0,-37.51,-570.726,374.86
7,8,1,2,82.03,0.28,0,-19.56,-45.447,365.517
7,8,2,3,-2.87,55.61,0,45.06,2.78,365.517
7,8,3,4,-12.39,0.4,0,-263.14,24.02,365.517
7,8,4,5,83.48,0.33,0,34.89,-404.698,365.517
7,8,5,6,152.55,0.26,0,-156.94,-2958.103,365.517
7,8,6,9,232.06,0.1,0,451.77,10414.961,281.993
7,8,9,10,182.66,0.11,0,-44.57,-2732.596,281.993
7,8,10,11,587.82,0.14,0,-43.26,-2198.461,281.993
7,8,11,12,1230.04,0.52,0,-124.08,-1840.159,281.993
7,8,12,13,950.17,0.47,0,108.32,-710.734,281.993
7,8,13,14,242.33,0,0,-9.32,-103.58,281.993
7,8,14,15,347.61,0.04,0,-27.02,-92.864,281.993
7,8,15,16,256.27,0.05,0,19.15,-45.642,281.993
7,8,16,17,93.65,0.39,0,20.81,-15.261,368.605
7,8,17,18,197.71,0.25,0,-3.3,-23.432,368.605
7,8,18,19,82.7,0.16,0,-6.96,-7.351,368.605
7,8,19,20,89.68,0.19,0,-1.45,-6.132,368.605
7,8,20,21,73.75,0.39,0,-39.04,-3.962,368.605
7,8,21,22,-160.28,0.59,0,23.45,6.889,368.605
7,8,22,23,-193.15,0.82,0,17.86,6.745,368.605
7,8,23,24,23,8.69,0,-4.12,-0.661,368.605
7,8,24,25,-286.58,0.21,0,14.96,6.868,368.605
7,8,25,26,226.68,1.27,0,-17.33,-4.575,368.605
7,8,26,27,597.49,0.37,0,-27.16,-10.282,369.798
7,8,27,28,337.97,0.42,0,13.6,-4.985,369.798
7,8,28,29,-314.47,0.23,0,14.71,4.006,369.798
7,8,29,30,-531.71,0.18,0,0.04,5.89,369.798
7,8,30,31,127.61,1.2,0,5.52,-1.237,369.798
7,8,31,32,-1288.96,0.2,0,-21.99,10.994,369.798
7,8,32,33,-1673.93,0.18,0,-17.32,12.631,369.798
7,8,33,34,-5306.66,0.19,0,15.19,35.591,369.798
7,8,34,35,-9642.16,0.18,0,-18.31,57.744,369.798
7,8,35,36,-15545.17,0.16,0,12.44,83.46,369.798
7,8,36,37,-80249.66,0.12,0,25.71,388.912,370.866
7,8,37,38,26355.78,0.13,0,-38.46,-115.355,370.866
7,8,38,39,50526.31,0.12,0,8,-200.436,370.866
7,8,39,40,35866.19,0.17,0,-31.47,-129.338,370.866
7,8,40,41,14342.25,0.2,0,27.93,-47.155,370.866
7,8,41,42,16976.59,0.18,0,12.3,-51.034,370.866
7,8,42,43,8588.27,0.08,0,24.48,-23.666,370.866
7,8,43,44,6512.96,0.17,0,-32.27,-16.492,370.866
7,8,44,45,4783.87,0.09,0,-14.61,-11.157,370.866
7,8,45,46,-264.32,3.09,0,20.3,0.569,370.866
7,8,46,47,-488.87,2.27,0,7.07,0.979,373.047
7,8,47,48,883.7,1.91,0,-35.5,-1.641,373.047
7,8,48,1,48.24,4.82,0,-14.18,-69.945,373.047
8,9,1,2,-198.52,3.61,0,-20.35,67.858,360.811
8,9,2,3,255.67,0.12,0,63.07,-139.826,360.811
8,9,3,4,-28.65,0.79,0,-162.82,27.419,360.811
8,9,4,5,34.53,1.44,0,31.25,-66.094,360.811
8,9,5,6,131.94,0.9,0,-46.26,-631.365,360.811
8,9,6,7,220.03,0.23,0,-441.33,-4211.726,360.811
8,9,7,10,521.41,0.03,0,508.49,10950.89,131.963
8,9,10,11,980.81,0.03,0,-41.46,-6866.51,131.963
8,9,11,12,875.29,0.03,0,-25.75,-1531.932,131.963
8,9,12,13,908.9,0.05,0,34.18,-636.309,131.963
8,9,13,14,134.69,0.22,0,-7.29,-47.149,131.963
8,9,14,15,167.66,0.17,0,-24.34,-91.93,361.738
8,9,15,16,120.73,0.21,0,21.15,-41.373,361.738
8,9,16,17,53.55,0.37,0,23.16,-12.235,361.738
8,9,17,18,95.56,0.25,0,0.75,-15.282,361.738
8,9,18,19,49.32,0.05,0,-5.5,-5.736,361.738
8,9,19,20,37.59,0.14,0,-0.44,-3.279,361.738
8,9,20,21,26.11,0.44,0,-39,-1.752,361.738
8,9,21,22,-23.16,1.43,0,22.22,1.221,361.738
8,9,22,23,19.22,3,0,16.53,-0.811,361.738
8,9,23,24,126.35,0.11,0,-6.07,-4.33,361.738
8,9,24,25,-245.27,0.06,0,12.21,6.947,363.05
8,9,25,26,-73.01,0.92,0,-17,1.723,363.05
8,9,26,27,120.61,0.5,0,-26.23,-2.397,363.05
8,9,27,28,98.83,0.59,0,14.46,-1.67,363.05
8,9,28,29,-159.63,0.52,0,14.73,2.312,363.05
8,9,29,30,-303.87,0.11,0,-0.24,3.8,363.05
8,9,30,31,-37.72,1.59,0,5.38,0.41,363.05
8,9,31,32,-855.68,0.18,0,-22.62,8.143,363.05
8,9,32,33,-1144.4,0.27,0,-18.36,9.583,363.05
8,9,33,34,-3542.05,0.18,0,13.54,26.24,363.05
8,9,34,35,-6809.65,0.15,0,-20.53,44.976,364.164
8,9,35,36,-12207.19,0.13,0,9.33,71.991,364.164
8,9,36,37,-71043.71,0.12,0,22.79,375.611,364.164
8,9,37,38,25440.29,0.13,0,-34.78,-121.063,364.164
8,9,38,39,42326.5,0.13,0,12.39,-181.908,364.164
8,9,39,40,29046.22,0.2,0,-28.46,-113.143,364.164
8,9,40,41,13401.08,0.19,0,29.25,-47.453,364.164
8,9,41,42,14089.25,0.18,0,12.88,-45.486,364.164
8,9,42,43,7534.6,0.16,0,24.67,-22.241,364.164
8,9,43,44,3827.82,0.26,0,-31.67,-10.357,364.164
8,9,44,45,2486.91,0.06,0,-13.97,-6.203,365.31
8,9,45,46,2570.05,0.1,0,18.21,-5.904,365.31
8,9,46,47,3419.86,0.15,0,3.8,-7.252,365.31
8,9,47,48,1807.78,0.36,0,-37.41,-3.546,365.31
8,9,48,1,-94.27,0.93,0,-2.29,101.385,365.31
9,10,1,2,163.29,4.17,0,-3.94,-31.317,303.664
9,10,2,3,577.7,0.69,0,75.02,-166.19,303.664
9,10,3,4,162.22,0.45,0,-126.84,-74.666,303.664
9,10,4,5,-160.93,1.55,0,-1.53,129.627,303.664
9,10,5,6,-53.04,1.35,0,-33.8,85.445,303.664
9,10,6,7,37.65,1.22,0,-98.84,-151.618,303.664
9,10,7,8,181,0.08,0,-207.21,-2915.805,303.664
9,10,8,11,417.67,0.03,0,275.18,7254.783,109.137
9,10,11,12,717.48,0,0,52.31,-4154.136,109.137
9,10,12,13,1209.55,0.03,0,12.56,-1750.793,109.137
9,10,13,14,225.76,0.41,0,-13.42,-130.715,109.137
9,10,14,15,349.2,0.28,0,-26.11,-101.092,109.137
9,10,15,16,289.24,0.29,0,20.49,-47.848,109.137
9,10,16,17,108.08,0.28,0,23.74,-37.641,367.637
9,10,17,18,232.09,0.19,0,3.9,-53.887,367.637
9,10,18,19,75.67,0.1,0,-2.67,-12.298,367.637
9,10,19,20,130.33,0.24,0,3.16,-15.406,367.637
9,10,20,21,125.53,0.25,0,-35.71,-11.129,367.637
9,10,21,22,-581.55,0.39,0,22.13,39.658,367.637
9,10,22,23,-1094.11,0.4,0,16.04,58.624,367.637
9,10,23,24,-1072.19,0.54,0,-4.94,45.96,367.637
9,10,24,25,392.65,0.17,0,15.73,-13.675,367.637
9,10,25,26,1734.14,0.55,0,-15.86,-49.739,367.637
9,10,26,27,2441.97,0.05,0,-25.09,-58.651,369.422
9,10,27,28,1258.52,0.08,0,14.56,-25.454,369.422
9,10,28,29,-805.24,0.08,0,14.59,13.843,369.422
9,10,29,30,-1289.34,0.13,0,-0.33,18.999,369.422
9,10,30,31,639.12,0.03,0,6.29,-8.134,369.422
9,10,31,32,-3145.17,0.13,0,-23.12,34.805,369.422
9,10,32,33,-4076.91,0.09,0,-18.8,39.477,369.422
9,10,33,34,-13279.74,0.13,0,11.04,113.156,369.422
9,10,34,35,-24515.15,0.13,0,-24.61,184.798,369.422
9,10,35,36,-37418.14,0.08,0,2.57,250.706,369.422
9,10,36,37,-283476.44,0.12,0,21.6,1701.294,370.593
9,10,37,38,73587.09,0.12,0,-24.35,-395.926,370.593
9,10,38,39,166213.78,0.14,0,21.04,-804.925,370.593
9,10,39,40,120710.35,0.18,0,-28.34,-527.939,370.593
9,10,40,41,47973.48,0.3,0,27.43,-190.169,370.593
9,10,41,42,54894.94,0.13,0,14.94,-197.812,370.593
9,10,42,43,21927.41,0.07,0,23.44,-72.041,370.593
9,10,43,44,19010.68,0.13,0,-32.6,-57.107,370.593
9,10,44,45,13568.84,0.05,0,-14.69,-37.363,370.593
9,10,45,46,-31875.44,0.11,0,17.92,80.656,370.593
9,10,46,47,-43791.51,0.09,0,3.31,102.101,370.754
9,10,47,48,-18156.75,0.1,0,-37.46,39.078,370.754
9,10,48,1,-128.94,0.93,0,-9.49,110.807,370.754
10,11,1,2,364.6,4.08,0,-24.62,-57.293,355.442
10,11,2,3,130.58,16.02,0,94.76,-29.314,355.442
10,11,3,4,296.17,1.82,0,-107.82,-99.73,355.442
10,11,4,5,20.21,40.48,0,4.52,-10.889,355.442
10,11,5,6,-130.91,3.38,0,-17.97,123.43,355.442
10,11,6,7,147.57,0.92,0,-42.72,-278.277,355.442
10,11,7,8,584.34,0.05,0,-49.09,-2754.692,355.442
10,11,8,9,983.36,0.05,0,-296.59,-4054.429,77.717
10,11,9,12,650.1,0,0,488.93,8041.168,77.717
10,11,12,13,724.71,0.04,0,-6.94,-2987.99,77.717
10,11,13,14,145.6,0.25,0,-17.32,-150.083,77.717
10,11,14,15,260.14,0.2,0,-28.8,-107.258,77.717
10,11,15,16,236.57,0.21,0,18.82,-48.77,77.717
10,11,16,17,103.42,0.06,0,24.34,-55.85,356.273
10,11,17,18,220.29,0.15,0,4.8,-74.35,356.273
10,11,18,19,88.91,0.16,0,-1.65,-20.005,356.273
10,11,19,20,128.44,0.14,0,3.7,-20.23,356.273
10,11,20,21,120.58,0.14,0,-35.44,-13.813,356.273
10,11,21,22,-486.34,0.09,0,22.84,41.783,356.273
10,11,22,23,-884.43,0.03,0,17.17,58.449,356.273
10,11,23,24,-770.91,0.34,0,-3.77,40.03,356.273
